,smiles
17285,ClCCOC(=O)OCCOCC
17286,ClCCOC(=O)OC(=O)
17287,ClCCOC(=O)/N
17288,ClCCOC(=O)CCN(CC)C(=O)
17289,ClCCOC(=O)C(=O)N(CC)
17290,ClOCOCO
17291,ClOCOS(=O)(=O)
17292,ClOCOc2ccccc2
17293,ClOCOOCCOCC
17294,ClOCOOC(=O)
17295,ClOCO/N
17296,ClOCOCCN(CC)C(=O)
17297,ClOCOC(=O)N(CC)
17298,ClCOS(=O)(=O)
17299,ClCOc2ccccc2
17300,ClCOOCCOCC
17301,ClCOOC(=O)
17302,ClCO/N
17303,ClCOCCN(CC)C(=O)
17304,ClCOC(=O)N(CC)
17305,Clc1cc(Cl)cc(O)c1
17306,ClS(=O)(=O)c2ccccc2
17307,ClS(=O)(=O)OCCOCC
17308,ClS(=O)(=O)OC(=O)
17309,ClS(=O)(=O)/N
17310,ClS(=O)(=O)CCN(CC)C(=O)
17311,ClS(=O)(=O)C(=O)N(CC)
17312,Clc1Occc1O
17313,Clc2ccccc2OCCOCC
17314,Clc2ccccc2OC(=O)
17315,Clc2ccccc2/N
17316,Clc2ccccc2CCN(CC)C(=O)
17317,Clc2ccccc2C(=O)N(CC)
17318,ClOCCOCCOC(=O)
17319,ClOCCOCC/N
17320,ClOCCOCC=N
17321,ClOCCOCCCCN(CC)C(=O)
17322,ClOCCOCCC(=O)N(CC)
17323,ClOC(=O)/N
17324,ClOC(=O)CCN(CC)C(=O)
17325,ClOC(=O)C(=O)N(CC)
17326,Cl/N=N
17327,Cl/NCCN(CC)C(=O)
17328,Cl/NC(=O)N(CC)
17329,Cl/C(C)
17330,Cl/C(C)O
17331,Cl/C(CC)
17332,ClCCN(CC)C(=O)C(=O)N(CC)
17333,IP(O)(O)P(=O)(O)O
17334,IP(O)(O)CC
17335,IP(O)(O)P(=O)(O)
17336,IP(O)(O)CC(=O)O
17337,IP(O)(O)CCNS(=O)(=O)
17338,IP(O)(O)CCCC
17339,IP(O)(O)CCN
17340,IP(O)(O)Cc1ccccc1
17341,IP(O)(O)CCOCC
17342,IP(O)(O)CC(=O)N
17343,IP(O)(O)OCC
17344,IP(O)(O)NC(=O)
17345,IP(O)(O)C(F)
17346,IP(O)(O)C(F)(F)
17347,IP(O)(O)C(F)(F)F
17348,IP(O)(O)CC(C(=O)O)
17349,IP(O)(O)c1ccccn1
17350,IP(O)(O)c1ccccc1
17351,IP(O)(O)CC(O)
17352,IP(O)(O)C1CCCCC1
17353,IP(O)(O)C(=O)O
17354,IP(O)(O)CC(=O)
17355,IP(O)(O)CC(C)
17356,IP(O)(O)CCNC(=O)
17357,IP(O)(O)CCS
17358,IP(O)(O)CCO
17359,IP(O)(O)=O
17360,IP(O)(O)CCCO
17361,IP(O)(O)C(C(=O)O)
17362,IP(O)(O)C(C)
17363,IP(O)(O)C(C)=O
17364,IP(O)(O)(O)
17365,IP(O)(O)c1ccc([N+](=O)[O-])cc1
17366,IP(O)(O)CN
17367,IP(O)(O)CCOC(=O)
17368,IP(O)(O)OCO
17369,IP(O)(O)CO
17370,IP(O)(O)S(=O)(=O)
17371,IP(O)(O)c2ccccc2
17372,IP(O)(O)OCCOCC
17373,IP(O)(O)OC(=O)
17374,IP(O)(O)/N
17375,IP(O)(O)=N
17376,IP(O)(O)CCN(CC)C(=O)
17377,IP(O)(O)C(=O)N(CC)
17378,ICN(P(=O)(O)O)
17379,ICN(C(=O)O)
17380,ICN(CC(=O)O)
17381,ICN(c2ccc(O)cc2)
17382,ICN(CCCO)
17383,ICN(O)
17384,ICN(CCC(=O)O)
17385,ICN(C(F)(F)F)
17386,ICN(c1ccccn1)
17387,ICN(CCO)
17388,ICN(=O)
17389,ICN(c1ccccc1)
17390,ICN(C(C)=O)
17391,ICN(S(=O)(=O)O)
17392,ICN(c2ccccc2)
17393,ICN(C)
17394,ICN(C)O
17395,ICN(CC)
17396,ICc1cccc(n1)
17397,ICc1cccc(ccn1)
17398,ICc1cccc(O)c1
17399,ICN(CP(=O)(O)O)
17400,ICN(CC(=O)O)
17401,ICN(CCC(=O)O)
17402,ICN(Cc2ccc(O)cc2)
17403,ICN(CCCCO)
17404,ICN(CO)
17405,ICN(CCCC(=O)O)
17406,ICN(CC(F)(F)F)
17407,ICN(Cc1ccccn1)
17408,ICN(CCCO)
17409,ICN(C=O)
17410,ICN(Cc1ccccc1)
17411,ICN(CC(C)=O)
17412,ICN(CS(=O)(=O)O)
17413,ICN(Cc2ccccc2)
17414,ICN(CC)
17415,ICN(CC)O
17416,ICN(CCC)
17417,IP(=O)(O)OCC
17418,IP(=O)(O)OP(=O)(O)
17419,IP(=O)(O)OCC(=O)O
17420,IP(=O)(O)OCCNS(=O)(=O)
17421,IP(=O)(O)OCCCC
17422,IP(=O)(O)OCCN
17423,IP(=O)(O)OCc1ccccc1
17424,IP(=O)(O)OCCOCC
17425,IP(=O)(O)OCC(=O)N
17426,IP(=O)(O)OOCC
17427,IP(=O)(O)ONC(=O)
17428,IP(=O)(O)OC(F)
17429,IP(=O)(O)OC(F)(F)
17430,IP(=O)(O)OC(F)(F)F
17431,IP(=O)(O)OCC(C(=O)O)
17432,IP(=O)(O)Oc1ccccn1
17433,IP(=O)(O)Oc1ccccc1
17434,IP(=O)(O)OCC(O)
17435,IP(=O)(O)OC1CCCCC1
17436,IP(=O)(O)OC(=O)O
17437,IP(=O)(O)OCC(=O)
17438,IP(=O)(O)OCC(C)
17439,IP(=O)(O)OCCNC(=O)
17440,IP(=O)(O)OCCS
17441,IP(=O)(O)OCCO
17442,IP(=O)(O)OCCCO
17443,IP(=O)(O)OC(C(=O)O)
17444,IP(=O)(O)OC(C)
17445,IP(=O)(O)OC(C)=O
17446,IP(=O)(O)O(O)
17447,IP(=O)(O)Oc1ccc([N+](=O)[O-])cc1
17448,IP(=O)(O)OCN
17449,IP(=O)(O)OCCOC(=O)
17450,IP(=O)(O)OOCO
17451,IP(=O)(O)OCO
17452,IP(=O)(O)OS(=O)(=O)
17453,IP(=O)(O)Oc2ccccc2
17454,IP(=O)(O)OOCCOCC
17455,IP(=O)(O)OOC(=O)
17456,IP(=O)(O)O/N
17457,IP(=O)(O)OCCN(CC)C(=O)
17458,IP(=O)(O)OC(=O)N(CC)
17459,IN1CCN(C1)
17460,IN1CCN(CO)c1
17461,ICCN(C(=O)O)
17462,ICCN(CC(=O)O)
17463,ICCN(c2ccc(O)cc2)
17464,ICCN(CCCO)
17465,ICCN(O)
17466,ICCN(CCC(=O)O)
17467,ICCN(C(F)(F)F)
17468,ICCN(c1ccccn1)
17469,ICCN(CCO)
17470,ICCN(=O)
17471,ICCN(c1ccccc1)
17472,ICCN(C(C)=O)
17473,ICCN(S(=O)(=O)O)
17474,ICCN(c2ccccc2)
17475,ICCN(C)
17476,ICCN(C)O
17477,ICCN(CC)
17478,ICC1CN1
17479,ICC1CCNCC1
17480,ICC1CCCC1
17481,ICC1OCC1
17482,ICC1CCOCC1
17483,ICC1CCC1
17484,ICC1CCN1
17485,ICCP(=O)(O)
17486,ICCCC(=O)O
17487,ICCCCNS(=O)(=O)
17488,ICCCCCC
17489,ICCCCN
17490,ICCCc1ccccc1
17491,ICCCCOCC
17492,ICCCC(=O)N
17493,ICCOCC
17494,ICCNC(=O)
17495,ICCC(F)
17496,ICCC(F)(F)
17497,ICCC(F)(F)F
17498,ICCCC(C(=O)O)
17499,ICCc1ccccn1
17500,ICCc1ccccc1
17501,ICCCC(O)
17502,ICCC1CCCCC1
17503,ICCC(=O)O
17504,ICCCC(=O)
17505,ICCCC(C)
17506,ICCCCNC(=O)
17507,ICCCCS
17508,ICCCCO
17509,ICC=O
17510,ICCCCCO
17511,ICCC(C(=O)O)
17512,ICCC(C)
17513,ICCC(C)=O
17514,ICC(O)
17515,ICCc1ccc([N+](=O)[O-])cc1
17516,ICCCN
17517,ICCCCOC(=O)
17518,ICCOCO
17519,ICCCO
17520,ICCS(=O)(=O)
17521,ICCc2ccccc2
17522,ICCOCCOCC
17523,ICCOC(=O)
17524,ICC/N
17525,ICC=N
17526,ICCCCN(CC)C(=O)
17527,ICCC(=O)N(CC)
17528,IP(=O)(O)CC(=O)O
17529,IP(=O)(O)CCNS(=O)(=O)
17530,IP(=O)(O)CCCC
17531,IP(=O)(O)CCN
17532,IP(=O)(O)Cc1ccccc1
17533,IP(=O)(O)CCOCC
17534,IP(=O)(O)CC(=O)N
17535,IP(=O)(O)OCC
17536,IP(=O)(O)NC(=O)
17537,IP(=O)(O)C(F)
17538,IP(=O)(O)C(F)(F)
17539,IP(=O)(O)C(F)(F)F
17540,IP(=O)(O)CC(C(=O)O)
17541,IP(=O)(O)c1ccccn1
17542,IP(=O)(O)c1ccccc1
17543,IP(=O)(O)CC(O)
17544,IP(=O)(O)C1CCCCC1
17545,IP(=O)(O)C(=O)O
17546,IP(=O)(O)CC(=O)
17547,IP(=O)(O)CC(C)
17548,IP(=O)(O)CCNC(=O)
17549,IP(=O)(O)CCS
17550,IP(=O)(O)CCO
17551,IP(=O)(O)=O
17552,IP(=O)(O)CCCO
17553,IP(=O)(O)C(C(=O)O)
17554,IP(=O)(O)C(C)
17555,IP(=O)(O)C(C)=O
17556,IP(=O)(O)(O)
17557,IP(=O)(O)c1ccc([N+](=O)[O-])cc1
17558,IP(=O)(O)CN
17559,IP(=O)(O)CCOC(=O)
17560,IP(=O)(O)OCO
17561,IP(=O)(O)CO
17562,IP(=O)(O)S(=O)(=O)
17563,IP(=O)(O)c2ccccc2
17564,IP(=O)(O)OCCOCC
17565,IP(=O)(O)OC(=O)
17566,IP(=O)(O)/N
17567,IP(=O)(O)=N
17568,IP(=O)(O)CCN(CC)C(=O)
17569,IP(=O)(O)C(=O)N(CC)
17570,ICN1CCN(O)c1
17571,ICN1CCNCC1
17572,ICN1CCCC1
17573,ICN1OCC1
17574,ICN1CCOCC1
17575,ICN1CCC1
17576,ICN1CCN1
17577,ICCN(CCC(=O)O)
17578,ICCN(Cc2ccc(O)cc2)
17579,ICCN(CCCCO)
17580,ICCN(CO)
17581,ICCN(CCCC(=O)O)
17582,ICCN(CC(F)(F)F)
17583,ICCN(Cc1ccccn1)
17584,ICCN(CCCO)
17585,ICCN(C=O)
17586,ICCN(Cc1ccccc1)
17587,ICCN(CC(C)=O)
17588,ICCN(CS(=O)(=O)O)
17589,ICCN(Cc2ccccc2)
17590,ICCN(CC)
17591,ICCN(CC)O
17592,ICCN(CCC)
17593,ICN2CCN(n2)
17594,ICN2CCN(CCOCC2)
17595,ICC(=O)OCCNS(=O)(=O)
17596,ICC(=O)OCCCC
17597,ICC(=O)OCCN
17598,ICC(=O)OCc1ccccc1
17599,ICC(=O)OCCOCC
17600,ICC(=O)OCC(=O)N
17601,ICC(=O)OOCC
17602,ICC(=O)ONC(=O)
17603,ICC(=O)OC(F)
17604,ICC(=O)OC(F)(F)
17605,ICC(=O)OC(F)(F)F
17606,ICC(=O)OCC(C(=O)O)
17607,ICC(=O)Oc1ccccn1
17608,ICC(=O)Oc1ccccc1
17609,ICC(=O)OCC(O)
17610,ICC(=O)OC1CCCCC1
17611,ICC(=O)OC(=O)O
17612,ICC(=O)OCC(=O)
17613,ICC(=O)OCC(C)
17614,ICC(=O)OCCNC(=O)
17615,ICC(=O)OCCS
17616,ICC(=O)OCCO
17617,ICC(=O)OCCCO
17618,ICC(=O)OC(C(=O)O)
17619,ICC(=O)OC(C)
17620,ICC(=O)OC(C)=O
17621,ICC(=O)O(O)
17622,ICC(=O)Oc1ccc([N+](=O)[O-])cc1
17623,ICC(=O)OCN
17624,ICC(=O)OCCOC(=O)
17625,ICC(=O)OOCO
17626,ICC(=O)OCO
17627,ICC(=O)OS(=O)(=O)
17628,ICC(=O)Oc2ccccc2
17629,ICC(=O)OOCCOCC
17630,ICC(=O)OOC(=O)
17631,ICC(=O)O/N
17632,ICC(=O)OCCN(CC)C(=O)
17633,ICC(=O)OC(=O)N(CC)
17634,ICCNS(=O)(=O)CCCC
17635,ICCNS(=O)(=O)CCN
17636,ICCNS(=O)(=O)Cc1ccccc1
17637,ICCNS(=O)(=O)CCOCC
17638,ICCNS(=O)(=O)CC(=O)N
17639,ICCNS(=O)(=O)OCC
17640,ICCNS(=O)(=O)NC(=O)
17641,ICCNS(=O)(=O)C(F)
17642,ICCNS(=O)(=O)C(F)(F)
17643,ICCNS(=O)(=O)C(F)(F)F
17644,ICCNS(=O)(=O)CC(C(=O)O)
17645,ICCNS(=O)(=O)c1ccccn1
17646,ICCNS(=O)(=O)c1ccccc1
17647,ICCNS(=O)(=O)CC(O)
17648,ICCNS(=O)(=O)C1CCCCC1
17649,ICCNS(=O)(=O)C(=O)O
17650,ICCNS(=O)(=O)CC(=O)
17651,ICCNS(=O)(=O)CC(C)
17652,ICCNS(=O)(=O)CCNC(=O)
17653,ICCNS(=O)(=O)CCS
17654,ICCNS(=O)(=O)CCO
17655,ICCNS(=O)(=O)CCCO
17656,ICCNS(=O)(=O)C(C(=O)O)
17657,ICCNS(=O)(=O)C(C)
17658,ICCNS(=O)(=O)C(C)=O
17659,ICCNS(=O)(=O)(O)
17660,ICCNS(=O)(=O)c1ccc([N+](=O)[O-])cc1
17661,ICCNS(=O)(=O)CN
17662,ICCNS(=O)(=O)CCOC(=O)
17663,ICCNS(=O)(=O)OCO
17664,ICCNS(=O)(=O)CO
17665,ICCNS(=O)(=O)S(=O)(=O)
17666,ICCNS(=O)(=O)c2ccccc2
17667,ICCNS(=O)(=O)OCCOCC
17668,ICCNS(=O)(=O)OC(=O)
17669,ICCNS(=O)(=O)/N
17670,ICCNS(=O)(=O)CCN(CC)C(=O)
17671,ICCNS(=O)(=O)C(=O)N(CC)
17672,IC1CCCC[C@@H]1
17673,IC1CCCC[C@H]1
17674,IC1CCCCn1
17675,IC1CCCCCCNCC1
17676,IC1CCCCC1CO
17677,IC1CCCCCCCC1
17678,IC1CCCCN1
17679,IC1CCCCOCC1
17680,IC1CCCCCCOCC1
17681,IC1CCCCC1
17682,IC1CCCCCCC1
17683,IC1CCCCc1
17684,IC1CCCCCCN1
17685,IC1CCCCc1O
17686,IC1N(O)c1
17687,I[C@@H]1CCNCC1
17688,I[C@@H]1CCCC1
17689,I[C@@H]1OCC1
17690,I[C@@H]1CCOCC1
17691,I[C@@H]1CCC1
17692,I[C@@H]1CCN1
17693,ICCCCCCN
17694,ICCCCCc1ccccc1
17695,ICCCCCCOCC
17696,ICCCCCC(=O)N
17697,ICCCCOCC
17698,ICCCCNC(=O)
17699,ICCCCC(F)
17700,ICCCCC(F)(F)
17701,ICCCCC(F)(F)F
17702,ICCCCCC(C(=O)O)
17703,ICCCCc1ccccn1
17704,ICCCCc1ccccc1
17705,ICCCCCC(O)
17706,ICCCCC1CCCCC1
17707,ICCCCC(=O)O
17708,ICCCCCC(=O)
17709,ICCCCCC(C)
17710,ICCCCCCNC(=O)
17711,ICCCCCCS
17712,ICCCCCCO
17713,ICCCC=O
17714,ICCCCCCCO
17715,ICCCCC(C(=O)O)
17716,ICCCCC(C)
17717,ICCCCC(C)=O
17718,ICCCC(O)
17719,ICCCCc1ccc([N+](=O)[O-])cc1
17720,ICCCCCN
17721,ICCCCCCOC(=O)
17722,ICCCCOCO
17723,ICCCCCO
17724,ICCCCS(=O)(=O)
17725,ICCCCc2ccccc2
17726,ICCCCOCCOCC
17727,ICCCCOC(=O)
17728,ICCCC/N
17729,ICCCC=N
17730,ICCCCCCN(CC)C(=O)
17731,ICCCCC(=O)N(CC)
17732,I[C@H]1CCNCC1
17733,I[C@H]1CCCC1
17734,I[C@H]1OCC1
17735,I[C@H]1CCOCC1
17736,I[C@H]1CCC1
17737,I[C@H]1CCN1
17738,IN(O)
17739,IN(CCC(=O)O)
17740,IN(C(F)(F)F)
17741,IN(c1ccccn1)
17742,IN(CCO)
17743,IN(=O)
17744,IN(c1ccccc1)
17745,IN(C(C)=O)
17746,IN(S(=O)(=O)O)
17747,IN(c2ccccc2)
17748,IN(C)
17749,IN(C)O
17750,IN(CC)
17751,ICCNCc1ccccc1
17752,ICCNCCOCC
17753,ICCNCC(=O)N
17754,ICCNOCC
17755,ICCNNC(=O)
17756,ICCNC(F)
17757,ICCNC(F)(F)
17758,ICCNC(F)(F)F
17759,ICCNCC(C(=O)O)
17760,ICCNc1ccccn1
17761,ICCNc1ccccc1
17762,ICCNCC(O)
17763,ICCNC1CCCCC1
17764,ICCNC(=O)O
17765,ICCNCC(=O)
17766,ICCNCC(C)
17767,ICCNCCNC(=O)
17768,ICCNCCS
17769,ICCNCCO
17770,ICCN=O
17771,ICCNCCCO
17772,ICCNC(C(=O)O)
17773,ICCNC(C)
17774,ICCNC(C)=O
17775,ICCN(O)
17776,ICCNc1ccc([N+](=O)[O-])cc1
17777,ICCNCN
17778,ICCNCCOC(=O)
17779,ICCNOCO
17780,ICCNCO
17781,ICCNS(=O)(=O)
17782,ICCNc2ccccc2
17783,ICCNOCCOCC
17784,ICCNOC(=O)
17785,ICCN/N
17786,ICCN=N
17787,ICCNCCN(CC)C(=O)
17788,ICCNC(=O)N(CC)
17789,ICCCC(O)
17790,ICCCC(CCC(=O)O)
17791,ICCCC(C(F)(F)F)
17792,ICCCC(c1ccccn1)
17793,ICCCC(CCO)
17794,ICCCC(=O)
17795,ICCCC(c1ccccc1)
17796,ICCCC(C(C)=O)
17797,ICCCC(S(=O)(=O)O)
17798,ICCCC(c2ccccc2)
17799,ICCCC(C)
17800,ICCCC(C)O
17801,ICCCC(CC)
17802,ICCC(O)
17803,ICCC(CCC(=O)O)
17804,ICCC(C(F)(F)F)
17805,ICCC(c1ccccn1)
17806,ICCC(CCO)
17807,ICCC(=O)
17808,ICCC(c1ccccc1)
17809,ICCC(C(C)=O)
17810,ICCC(S(=O)(=O)O)
17811,ICCC(c2ccccc2)
17812,ICCC(C)
17813,ICCC(C)O
17814,ICCC(CC)
17815,IC(O)
17816,IC(CCC(=O)O)
17817,IC(C(F)(F)F)
17818,IC(c1ccccn1)
17819,IC(CCO)
17820,IC(=O)
17821,IC(c1ccccc1)
17822,IC(C(C)=O)
17823,IC(S(=O)(=O)O)
17824,IC(c2ccccc2)
17825,IC(C)
17826,IC(C)O
17827,IC(CC)
17828,Ic1cccc(ccn1)
17829,Ic1cccc(O)c1
17830,In1CCNCC1
17831,In1CCCC1
17832,In1OCC1
17833,In1CCOCC1
17834,In1CCC1
17835,In1CCN1
17836,ICc1ccccc1CCOCC
17837,ICc1ccccc1CC(=O)N
17838,ICc1ccccc1OCC
17839,ICc1ccccc1NC(=O)
17840,ICc1ccccc1C(F)
17841,ICc1ccccc1C(F)(F)
17842,ICc1ccccc1C(F)(F)F
17843,ICc1ccccc1CC(C(=O)O)
17844,ICc1ccccc1c1ccccn1
17845,ICc1ccccc1c1ccccc1
17846,ICc1ccccc1CC(O)
17847,ICc1ccccc1C1CCCCC1
17848,ICc1ccccc1C(=O)O
17849,ICc1ccccc1CC(=O)
17850,ICc1ccccc1CC(C)
17851,ICc1ccccc1CCNC(=O)
17852,ICc1ccccc1CCS
17853,ICc1ccccc1CCO
17854,ICc1ccccc1CCCO
17855,ICc1ccccc1C(C(=O)O)
17856,ICc1ccccc1C(C)
17857,ICc1ccccc1C(C)=O
17858,ICc1ccccc1(O)
17859,ICc1ccccc1c1ccc([N+](=O)[O-])cc1
17860,ICc1ccccc1CN
17861,ICc1ccccc1CCOC(=O)
17862,ICc1ccccc1OCO
17863,ICc1ccccc1CO
17864,ICc1ccccc1S(=O)(=O)
17865,ICc1ccccc1c2ccccc2
17866,ICc1ccccc1OCCOCC
17867,ICc1ccccc1OC(=O)
17868,ICc1ccccc1/N
17869,ICc1ccccc1CCN(CC)C(=O)
17870,ICc1ccccc1C(=O)N(CC)
17871,ICCCN(CC(F)(F)F)
17872,ICCCN(Cc1ccccn1)
17873,ICCCN(CCCO)
17874,ICCCN(C=O)
17875,ICCCN(Cc1ccccc1)
17876,ICCCN(CC(C)=O)
17877,ICCCN(CS(=O)(=O)O)
17878,ICCCN(Cc2ccccc2)
17879,ICCCN(CC)
17880,ICCCN(CC)O
17881,ICCCN(CCC)
17882,ICCNCC1CCCC1
17883,ICCNCC1OCC1
17884,ICCNCC1CCOCC1
17885,ICCNCC1CCC1
17886,ICCNCC1CCN1
17887,ICCCN(C(F)(F)F)
17888,ICCCN(c1ccccn1)
17889,ICCCN(CCO)
17890,ICCCN(=O)
17891,ICCCN(c1ccccc1)
17892,ICCCN(C(C)=O)
17893,ICCCN(S(=O)(=O)O)
17894,ICCCN(c2ccccc2)
17895,ICCCN(C)
17896,ICCCN(C)O
17897,ICCCN(CC)
17898,ICCOCCCC(=O)N
17899,ICCOCCOCC
17900,ICCOCCNC(=O)
17901,ICCOCCC(F)
17902,ICCOCCC(F)(F)
17903,ICCOCCC(F)(F)F
17904,ICCOCCCC(C(=O)O)
17905,ICCOCCc1ccccn1
17906,ICCOCCc1ccccc1
17907,ICCOCCCC(O)
17908,ICCOCCC1CCCCC1
17909,ICCOCCC(=O)O
17910,ICCOCCCC(=O)
17911,ICCOCCCC(C)
17912,ICCOCCCCNC(=O)
17913,ICCOCCCCS
17914,ICCOCCCCO
17915,ICCOCC=O
17916,ICCOCCCCCO
17917,ICCOCCC(C(=O)O)
17918,ICCOCCC(C)
17919,ICCOCCC(C)=O
17920,ICCOCC(O)
17921,ICCOCCc1ccc([N+](=O)[O-])cc1
17922,ICCOCCCN
17923,ICCOCCCCOC(=O)
17924,ICCOCCOCO
17925,ICCOCCCO
17926,ICCOCCS(=O)(=O)
17927,ICCOCCc2ccccc2
17928,ICCOCCOCCOCC
17929,ICCOCCOC(=O)
17930,ICCOCC/N
17931,ICCOCC=N
17932,ICCOCCCCN(CC)C(=O)
17933,ICCOCCC(=O)N(CC)
17934,ICC(=O)NOCC
17935,ICC(=O)NNC(=O)
17936,ICC(=O)NC(F)
17937,ICC(=O)NC(F)(F)
17938,ICC(=O)NC(F)(F)F
17939,ICC(=O)NCC(C(=O)O)
17940,ICC(=O)Nc1ccccn1
17941,ICC(=O)Nc1ccccc1
17942,ICC(=O)NCC(O)
17943,ICC(=O)NC1CCCCC1
17944,ICC(=O)NC(=O)O
17945,ICC(=O)NCC(=O)
17946,ICC(=O)NCC(C)
17947,ICC(=O)NCCNC(=O)
17948,ICC(=O)NCCS
17949,ICC(=O)NCCO
17950,ICC(=O)N=O
17951,ICC(=O)NCCCO
17952,ICC(=O)NC(C(=O)O)
17953,ICC(=O)NC(C)
17954,ICC(=O)NC(C)=O
17955,ICC(=O)N(O)
17956,ICC(=O)Nc1ccc([N+](=O)[O-])cc1
17957,ICC(=O)NCN
17958,ICC(=O)NCCOC(=O)
17959,ICC(=O)NOCO
17960,ICC(=O)NCO
17961,ICC(=O)NS(=O)(=O)
17962,ICC(=O)Nc2ccccc2
17963,ICC(=O)NOCCOCC
17964,ICC(=O)NOC(=O)
17965,ICC(=O)N/N
17966,ICC(=O)N=N
17967,ICC(=O)NCCN(CC)C(=O)
17968,ICC(=O)NC(=O)N(CC)
17969,IOCCNC(=O)
17970,IOCCC(F)
17971,IOCCC(F)(F)
17972,IOCCC(F)(F)F
17973,IOCCCC(C(=O)O)
17974,IOCCc1ccccn1
17975,IOCCc1ccccc1
17976,IOCCCC(O)
17977,IOCCC1CCCCC1
17978,IOCCC(=O)O
17979,IOCCCC(=O)
17980,IOCCCC(C)
17981,IOCCCCNC(=O)
17982,IOCCCCS
17983,IOCCCCO
17984,IOCC=O
17985,IOCCCCCO
17986,IOCCC(C(=O)O)
17987,IOCCC(C)
17988,IOCCC(C)=O
17989,IOCC(O)
17990,IOCCc1ccc([N+](=O)[O-])cc1
17991,IOCCCN
17992,IOCCCCOC(=O)
17993,IOCCOCO
17994,IOCCCO
17995,IOCCS(=O)(=O)
17996,IOCCc2ccccc2
17997,IOCCOCCOCC
17998,IOCCOC(=O)
17999,IOCC/N
18000,IOCC=N
18001,IOCCCCN(CC)C(=O)
18002,IOCCC(=O)N(CC)
18003,INC(=O)C(F)
18004,INC(=O)C(F)(F)
18005,INC(=O)C(F)(F)F
18006,INC(=O)CC(C(=O)O)
18007,INC(=O)c1ccccn1
18008,INC(=O)c1ccccc1
18009,INC(=O)CC(O)
18010,INC(=O)C1CCCCC1
18011,INC(=O)C(=O)O
18012,INC(=O)CC(=O)
18013,INC(=O)CC(C)
18014,INC(=O)CCNC(=O)
18015,INC(=O)CCS
18016,INC(=O)CCO
18017,INC(=O)CCCO
18018,INC(=O)C(C(=O)O)
18019,INC(=O)C(C)
18020,INC(=O)C(C)=O
18021,INC(=O)(O)
18022,INC(=O)c1ccc([N+](=O)[O-])cc1
18023,INC(=O)CN
18024,INC(=O)CCOC(=O)
18025,INC(=O)OCO
18026,INC(=O)CO
18027,INC(=O)S(=O)(=O)
18028,INC(=O)c2ccccc2
18029,INC(=O)OCCOCC
18030,INC(=O)OC(=O)
18031,INC(=O)/N
18032,INC(=O)CCN(CC)C(=O)
18033,INC(=O)C(=O)N(CC)
18034,IC(F)C(F)(F)
18035,IC(F)C(F)(F)F
18036,IC(F)CC(C(=O)O)
18037,IC(F)c1ccccn1
18038,IC(F)c1ccccc1
18039,IC(F)CC(O)
18040,IC(F)C1CCCCC1
18041,IC(F)C(=O)O
18042,IC(F)CC(=O)
18043,IC(F)CC(C)
18044,IC(F)CCNC(=O)
18045,IC(F)CCS
18046,IC(F)CCO
18047,IC(F)=O
18048,IC(F)CCCO
18049,IC(F)C(C(=O)O)
18050,IC(F)C(C)
18051,IC(F)C(C)=O
18052,IC(F)(O)
18053,IC(F)c1ccc([N+](=O)[O-])cc1
18054,IC(F)CN
18055,IC(F)CCOC(=O)
18056,IC(F)OCO
18057,IC(F)CO
18058,IC(F)S(=O)(=O)
18059,IC(F)c2ccccc2
18060,IC(F)OCCOCC
18061,IC(F)OC(=O)
18062,IC(F)/N
18063,IC(F)=N
18064,IC(F)CCN(CC)C(=O)
18065,IC(F)C(=O)N(CC)
18066,I(OC(F)(F)F)
18067,I(Oc1ccccn1)
18068,I(OCCO)
18069,I(Oc1ccccc1)
18070,I(OC(C)=O)
18071,I(OS(=O)(=O)O)
18072,I(Oc2ccccc2)
18073,I(OC)
18074,I(OC)O
18075,I(OCC)
18076,IC(F)(F)C(F)(F)F
18077,IC(F)(F)CC(C(=O)O)
18078,IC(F)(F)c1ccccn1
18079,IC(F)(F)c1ccccc1
18080,IC(F)(F)CC(O)
18081,IC(F)(F)C1CCCCC1
18082,IC(F)(F)C(=O)O
18083,IC(F)(F)CC(=O)
18084,IC(F)(F)CC(C)
18085,IC(F)(F)CCNC(=O)
18086,IC(F)(F)CCS
18087,IC(F)(F)CCO
18088,IC(F)(F)CCCO
18089,IC(F)(F)C(C(=O)O)
18090,IC(F)(F)C(C)
18091,IC(F)(F)C(C)=O
18092,IC(F)(F)(O)
18093,IC(F)(F)c1ccc([N+](=O)[O-])cc1
18094,IC(F)(F)CN
18095,IC(F)(F)CCOC(=O)
18096,IC(F)(F)OCO
18097,IC(F)(F)CO
18098,IC(F)(F)S(=O)(=O)
18099,IC(F)(F)c2ccccc2
18100,IC(F)(F)OCCOCC
18101,IC(F)(F)OC(=O)
18102,IC(F)(F)/N
18103,IC(F)(F)CCN(CC)C(=O)
18104,IC(F)(F)C(=O)N(CC)
18105,ICC(C(=O)O)c1ccccn1
18106,ICC(C(=O)O)c1ccccc1
18107,ICC(C(=O)O)CC(O)
18108,ICC(C(=O)O)C1CCCCC1
18109,ICC(C(=O)O)C(=O)O
18110,ICC(C(=O)O)CC(=O)
18111,ICC(C(=O)O)CC(C)
18112,ICC(C(=O)O)CCNC(=O)
18113,ICC(C(=O)O)CCS
18114,ICC(C(=O)O)CCO
18115,ICC(C(=O)O)=O
